epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.91216516494751,6.92445565151197,0.0959980928555257,0.5139897741771183
epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.91216516494751,6.92445565151197,0.0959980928555257,0.5139897741771183
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,6.747548222541809,6.866915864807704,0.2559949067284523,1.2559749872187957
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,6.747548222541809,6.866915864807704,0.2559949067284523,1.2559749872187957
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,6.507365822792053,6.7057192449901,0.8039839865761955,2.923941746558841
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,6.507365822792053,6.7057192449901,0.8039839865761955,2.923941746558841
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.3605111837387085,6.452053693301134,1.5619688937407545,5.445891438530711
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.3605111837387085,6.452053693301134,1.5619688937407545,5.445891438530711
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,6.221124649047852,5.991276033854323,3.6299276840009465,11.355773644376661
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,6.221124649047852,5.991276033854323,3.6299276840009465,11.355773644376661
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.98097026348114,5.462672777794444,7.415852172077042,20.075599748915057
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.98097026348114,5.462672777794444,7.415852172077042,20.075599748915057
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.7895729541778564,4.919496375697486,12.681747243866004,30.02940139134229
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.7895729541778564,4.919496375697486,12.681747243866004,30.02940139134229
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.595013976097107,4.304331960235795,19.989601519996576,41.809166579653635
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.595013976097107,4.304331960235795,19.989601519996576,41.809166579653635
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.4491904973983765,3.6905790399817002,28.34743505809663,52.9729439487138
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.4491904973983765,3.6905790399817002,28.34743505809663,52.9729439487138
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,5.3227163553237915,3.165790746685066,36.24727749860286,61.99076381021208
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,5.3227163553237915,3.165790746685066,36.24727749860286,61.99076381021208
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,5.201626420021057,2.754767560898782,42.85314550529668,68.77862962088902
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,5.201626420021057,2.754767560898782,42.85314550529668,68.77862962088902
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,5.038764595985413,2.4404114652081956,48.151039960768166,73.68053150869356
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,5.038764595985413,2.4404114652081956,48.151039960768166,73.68053150869356
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.9937989711761475,2.208204683562579,52.49495328941077,77.42045689847922
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.9937989711761475,2.208204683562579,52.49495328941077,77.42045689847922
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.918429732322693,2.033954340444441,55.926884971669466,80.27440017148143
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.918429732322693,2.033954340444441,55.926884971669466,80.27440017148143
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.848646640777588,1.901605249145017,58.606831590480006,82.47435625735118
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.848646640777588,1.901605249145017,58.606831590480006,82.47435625735118
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.757880091667175,1.7990678272372052,60.76078869261238,83.94632624727267
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.757880091667175,1.7990678272372052,60.76078869261238,83.94632624727267
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.679794192314148,1.7143244439798704,62.59075274701782,85.26429976771558
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.679794192314148,1.7143244439798704,62.59075274701782,85.26429976771558
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.709243297576904,1.6431106729427911,63.97672432491902,86.1942816075319
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.709243297576904,1.6431106729427911,63.97672432491902,86.1942816075319
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.6299943923950195,1.5840270889894703,65.12870116544812,86.88226776205443
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.6299943923950195,1.5840270889894703,65.12870116544812,86.88226776205443
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.588116645812988,1.538861586049529,65.91268590674329,87.63225292073749
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.588116645812988,1.538861586049529,65.91268590674329,87.63225292073749
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.551236152648926,1.5008128548366533,66.67467097237035,88.10824346928588
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.551236152648926,1.5008128548366533,66.67467097237035,88.10824346928588
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.496530771255493,1.4645939698393533,67.41265650517067,88.62423302681407
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.496530771255493,1.4645939698393533,67.41265650517067,88.62423302681407
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.483849763870239,1.4280764970638087,68.13264179235458,89.02022521774906
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.483849763870239,1.4280764970638087,68.13264179235458,89.02022521774906
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.437922239303589,1.3960589342900642,68.79062934427347,89.47821602695754
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.437922239303589,1.3960589342900642,68.79062934427347,89.47821602695754
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.3765629529953,1.365730185396292,69.4786149330114,89.81421024503094
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.3765629529953,1.365730185396292,69.4786149330114,89.81421024503094
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.372749447822571,1.3365341482232855,70.07260349910189,90.19420129541746
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.372749447822571,1.3365341482232855,70.07260349910189,90.19420129541746
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.301288604736328,1.3115528509742305,70.55659352801104,90.51019552286567
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.301288604736328,1.3115528509742305,70.55659352801104,90.51019552286567
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.243484139442444,1.289787641747165,70.98058571543413,90.80618984162675
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.243484139442444,1.289787641747165,70.98058571543413,90.80618984162675
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.2931822538375854,1.271899269045869,71.40257659690556,91.03618542771967
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.2931822538375854,1.271899269045869,71.40257659690556,91.03618542771967
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.2392356395721436,1.2541441358672827,71.81656881236155,91.13018309808974
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.2392356395721436,1.2541441358672827,71.81656881236155,91.13018309808974
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.232329726219177,1.2354985712785744,72.1805613144634,91.38417904096752
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.232329726219177,1.2354985712785744,72.1805613144634,91.38417904096752
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.206688761711121,1.2192014265183446,72.40055717440339,91.58817427624837
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.206688761711121,1.2192014265183446,72.40055717440339,91.58817427624837
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.255710959434509,1.207138269343988,72.6405520966424,91.69017186093046
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.255710959434509,1.207138269343988,72.6405520966424,91.69017186093046
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.223539113998413,1.1954969787323004,72.85254843777025,91.8521688791688
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.223539113998413,1.1954969787323004,72.85254843777025,91.8521688791688
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,4.219206809997559,1.185018340648812,73.0805435533135,91.97616638304441
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,4.219206809997559,1.185018340648812,73.0805435533135,91.97616638304441
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,4.169700264930725,1.174037739948326,73.3265385276706,92.05816429478296
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,4.169700264930725,1.174037739948326,73.3265385276706,92.05816429478296
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,4.224863946437836,1.1622691862569,73.65253112357186,92.21816168840198
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,4.224863946437836,1.1622691862569,73.65253112357186,92.21816168840198
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,4.138984441757202,1.152940544704731,73.73453035913647,92.32815925834804
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,4.138984441757202,1.152940544704731,73.73453035913647,92.32815925834804
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,4.145444631576538,1.1433490861432771,73.86252810740905,92.39615791912678
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,4.145444631576538,1.1433490861432771,73.86252810740905,92.39615791912678
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,4.173260927200317,1.137029759404812,73.98852550552138,92.50815584518388
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,4.173260927200317,1.137029759404812,73.98852550552138,92.50815584518388
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,4.167158484458923,1.129257922654047,74.18052151591246,92.64215377237255
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,4.167158484458923,1.129257922654047,74.18052151591246,92.64215377237255
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,4.15668785572052,1.1231528103812924,74.3505181788454,92.708151620659
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,4.15668785572052,1.1231528103812924,74.3505181788454,92.708151620659
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,4.121728181838989,1.1164304545940331,74.53251490298562,92.77615027594467
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,4.121728181838989,1.1164304545940331,74.53251490298562,92.77615027594467
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,4.057219922542572,1.1093500688579978,74.66851179608489,92.8361498033406
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,4.057219922542572,1.1093500688579978,74.66851179608489,92.8361498033406
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,4.086066365242004,1.1037148104694157,74.84650790046943,92.83814882967478
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,4.086066365242004,1.1037148104694157,74.84650790046943,92.83814882967478
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,4.126530051231384,1.0988103187155007,74.95250626329026,92.92614737671067
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,4.126530051231384,1.0988103187155007,74.95250626329026,92.92614737671067
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,4.114309310913086,1.0936516816538668,75.12650200105739,92.93014687039023
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,4.114309310913086,1.0936516816538668,75.12650200105739,92.93014687039023
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,4.058878421783447,1.0880568814404963,75.17650129236185,92.94014667848123
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,4.058878421783447,1.0880568814404963,75.17650129236185,92.94014667848123
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,4.048565864562988,1.0820876453564678,75.2604996883827,92.99614692184916
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,4.048565864562988,1.0820876453564678,75.2604996883827,92.99614692184916
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,4.073207259178162,1.076000901856963,75.38649781020493,93.03014549969011
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,4.073207259178162,1.076000901856963,75.38649781020493,93.03014549969011
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,4.037922620773315,1.0700078185936281,75.47649575252514,93.11014423174672
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,4.037922620773315,1.0700078185936281,75.47649575252514,93.11014423174672
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,4.042926132678986,1.0644573436656266,75.56249359738757,93.16414217949772
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,4.042926132678986,1.0644573436656266,75.56249359738757,93.16414217949772
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,4.06010890007019,1.0604344651388222,75.62049304836047,93.21414128266507
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,4.06010890007019,1.0604344651388222,75.62049304836047,93.21414128266507
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,4.0065091252326965,1.0580914651238225,75.73249005112672,93.26014020643659
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,4.0065091252326965,1.0580914651238225,75.73249005112672,93.26014020643659
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,3.993221700191498,1.054032669346613,75.76848998481456,93.32413939093044
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,3.993221700191498,1.054032669346613,75.76848998481456,93.32413939093044
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,4.057161331176758,1.0495669774104517,75.79048957900237,93.43013747268999
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,4.057161331176758,1.0495669774104517,75.79048957900237,93.43013747268999
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,4.017277836799622,1.0447748369251364,75.94048664635228,93.43213738386365
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,4.017277836799622,1.0447748369251364,75.94048664635228,93.43213738386365
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,3.9956955909729004,1.0397648199379763,75.92848688863626,93.47013597127349
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,3.9956955909729004,1.0397648199379763,75.92848688863626,93.47013597127349
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,3.9914228916168213,1.0374897873136286,75.97048548378397,93.45413729710636
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,3.9914228916168213,1.0374897873136286,75.97048548378397,93.45413729710636
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,3.995256721973419,1.034620215798809,76.07248354041099,93.4521368585995
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,3.995256721973419,1.034620215798809,76.07248354041099,93.4521368585995
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,3.994777023792267,1.031438697397927,76.15448192592545,93.48613632082217
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,3.994777023792267,1.031438697397927,76.15448192592545,93.48613632082217
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,3.999781370162964,1.0283445991236426,76.27647909474672,93.53613533060759
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,3.999781370162964,1.0283445991236426,76.27647909474672,93.53613533060759
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,3.9986701011657715,1.024588932049484,76.34447832726084,93.62613406392761
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,3.9986701011657715,1.024588932049484,76.34447832726084,93.62613406392761
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,4.030300796031952,1.0221023216254426,76.4104767701704,93.66013271821356
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,4.030300796031952,1.0221023216254426,76.4104767701704,93.66013271821356
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,3.9741493463516235,1.019817797003435,76.4704754676574,93.70813226222047
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,3.9741493463516235,1.019817797003435,76.4704754676574,93.70813226222047
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,4.01626580953598,1.0150756066909912,76.58847353784125,93.70813158749031
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,4.01626580953598,1.0150756066909912,76.58847353784125,93.70813158749031
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,4.005016326904297,1.0120392514024719,76.65247224489714,93.7441316246307
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,4.005016326904297,1.0120392514024719,76.65247224489714,93.7441316246307
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,4.001435279846191,1.0094334343781874,76.6484720444446,93.71213175590003
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,4.001435279846191,1.0094334343781874,76.6484720444446,93.71213175590003
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,3.986207664012909,1.007300518052139,76.64847178077801,93.77412997455383
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,3.986207664012909,1.007300518052139,76.64847178077801,93.77412997455383
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,4.001573920249939,1.0041724067862392,76.7044706064802,93.79213107479794
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,4.001573920249939,1.0041724067862392,76.7044706064802,93.79213107479794
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,3.971068859100342,1.0025686986260274,76.81446914915462,93.73413206876243
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,3.971068859100342,1.0025686986260274,76.81446914915462,93.73413206876243
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,3.959228277206421,1.0009136926636468,76.88446803466884,93.79812992943022
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,3.959228277206421,1.0009136926636468,76.88446803466884,93.79812992943022
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,3.9173725247383118,0.9980906729521659,76.96846633685001,93.7981291668112
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,3.9173725247383118,0.9980906729521659,76.96846633685001,93.7981291668112
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,3.9785077571868896,0.9981365509408562,77.01646467101176,93.85812823141731
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,3.9785077571868896,0.9981365509408562,77.01646467101176,93.85812823141731
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,3.933935761451721,0.995872709498935,76.95246618917109,93.90212709661823
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,3.933935761451721,0.995872709498935,76.95246618917109,93.90212709661823
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,3.8677473068237305,0.9946538080957131,76.9464665375882,93.89812795449413
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,3.8677473068237305,0.9946538080957131,76.9464665375882,93.89812795449413
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,3.952035069465637,0.9931526369472611,77.00246507307402,93.95212661084913
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,3.952035069465637,0.9931526369472611,77.00246507307402,93.95212661084913
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,3.926220715045929,0.9894932081827114,76.99846568422025,93.96212721589075
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,3.926220715045929,0.9894932081827114,76.99846568422025,93.96212721589075
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,3.9917421340942383,0.9859666087928242,77.10846342994405,94.01012640239139
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,3.9917421340942383,0.9859666087928242,77.10846342994405,94.01012640239139
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,3.9283478260040283,0.9839137299285264,77.1544618753621,93.95412687357825
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,3.9283478260040283,0.9839137299285264,77.1544618753621,93.95412687357825
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,3.953282654285431,0.9806203875922481,77.12446271933327,94.0121253467875
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,3.953282654285431,0.9806203875922481,77.12446271933327,94.0121253467875
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,3.961967408657074,0.9781517357934091,77.26446007243185,93.99012544498866
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,3.961967408657074,0.9781517357934091,77.26446007243185,93.99012544498866
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,3.9556726217269897,0.9741907603254185,77.27845992808537,94.01812529041777
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,3.9556726217269897,0.9741907603254185,77.27845992808537,94.01812529041777
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,3.886484384536743,0.9718249092049409,77.35045818599619,94.0261253686059
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,3.886484384536743,0.9718249092049409,77.35045818599619,94.0261253686059
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,3.908888339996338,0.9689971434946301,77.41845735762897,94.08012393157898
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,3.908888339996338,0.9689971434946301,77.41845735762897,94.08012393157898
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,3.913650870323181,0.9665124959219565,77.49645503595666,94.06412420274543
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,3.913650870323181,0.9665124959219565,77.49645503595666,94.06412420274543
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,3.9074095487594604,0.9642197097464301,77.56245422592158,94.09412383163469
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,3.9074095487594604,0.9642197097464301,77.56245422592158,94.09412383163469
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,3.8978994488716125,0.9632576196132328,77.63445264816627,94.13812276778756
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,3.8978994488716125,0.9632576196132328,77.63445264816627,94.13812276778756
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,3.931553304195404,0.9612153460055799,77.68845195270167,94.21812227940012
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,3.931553304195404,0.9612153460055799,77.68845195270167,94.21812227940012
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,3.9691571593284607,0.960468554300789,77.6784515907277,94.20012185388616
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,3.9691571593284607,0.960468554300789,77.6784515907277,94.20012185388616
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,3.9283072352409363,0.9594996088359483,77.69445162717228,94.14612249442023
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,3.9283072352409363,0.9594996088359483,77.69445162717228,94.14612249442023
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,3.911422312259674,0.9578768873841274,77.6624521141169,94.15412222746146
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,3.911422312259674,0.9578768873841274,77.6624521141169,94.15412222746146
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,3.8576444387435913,0.9559884485904032,77.68045205669983,94.2281208689486
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,3.8576444387435913,0.9559884485904032,77.68045205669983,94.2281208689486
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,3.8972097635269165,0.9554861344179366,77.7824499164924,94.22012157580946
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,3.8972097635269165,0.9554861344179366,77.7824499164924,94.22012157580946
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,3.9035319089889526,0.9532208281615617,77.85644816797267,94.2061220273092
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,3.9035319089889526,0.9532208281615617,77.85644816797267,94.2061220273092
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,3.8539071083068848,0.9513963724631758,77.86844766751516,94.28412032635202
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,3.8539071083068848,0.9513963724631758,77.86844766751516,94.28412032635202
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,3.8265090584754944,0.9493108282365603,77.8744480331951,94.34811932957508
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,3.8265090584754944,0.9493108282365603,77.8744480331951,94.34811932957508
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,3.8798593878746033,0.9478108875322494,77.93844645323891,94.3981183334097
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,3.8798593878746033,0.9478108875322494,77.93844645323891,94.3981183334097
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,3.8288276195526123,0.9462017009659807,77.9544467098634,94.41611771524335
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,3.8288276195526123,0.9462017009659807,77.9544467098634,94.41611771524335
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,3.9187138080596924,0.9451329723405532,77.95844662605039,94.43411726186864
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,3.9187138080596924,0.9451329723405532,77.95844662605039,94.43411726186864
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,3.8770787715911865,0.943125326946586,77.92444711393247,94.42011753759066
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,3.8770787715911865,0.943125326946586,77.92444711393247,94.42011753759066
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,3.848083257675171,0.9406756884393562,77.9864461675305,94.4881158953359
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,3.848083257675171,0.9406756884393562,77.9864461675305,94.4881158953359
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,3.8327157497406006,0.940101276099478,77.98444613001661,94.4561165484454
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,3.8327157497406006,0.940101276099478,77.98444613001661,94.4561165484454
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,3.835151970386505,0.9381483561735016,78.04844447453092,94.46811601548731
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,3.835151970386505,0.9381483561735016,78.04844447453092,94.46811601548731
